Barcode,Well,Result
NB00153869,O33,5450315
NB00153869,O34,5695060
NB00153869,O35,5685010
NB00153869,O36,5379244
NB00153869,O37,5558954
NB00153869,O38,5534906
NB00153869,O39,5838611
NB00153869,O40,5586201
NB00153869,O41,5696553
NB00153869,O42,5630977
NB00153869,O43,5542850
NB00153869,O44,5462739
NB00153869,O45,5904814
NB00153869,O46,5842781
NB00153869,O47,5788999
NB00153869,O48,5738230
NB00153869,P01,182361
NB00153869,P02,375780
NB00153869,P03,151214
NB00153869,P04,145182
NB00153869,P05,6336547
NB00153869,P06,5924269
NB00153869,P07,7272623
NB00153869,P08,5283014
NB00153869,P09,6060124
NB00153869,P10,5491972
NB00153869,P11,5426872
NB00153869,P12,5476321
NB00153869,P13,5451316
NB00153869,P14,5572609
NB00153869,P15,5465152
NB00153869,P16,5435738
NB00153869,P17,5754085
NB00153869,P18,5413100
NB00153869,P19,5377450
NB00153869,P20,5325617
NB00153869,P21,5428841
NB00153869,P22,5355179
NB00153869,P23,5386848
NB00153869,P24,5636245
NB00153869,P25,5641678
NB00153869,P26,5727999
NB00153869,P27,5520446
NB00153869,P28,5511806
NB00153869,P29,5524239
NB00153869,P30,5437046
NB00153869,P31,5683111
NB00153869,P32,5084566
NB00153869,P33,5622206
NB00153869,P34,5743436
NB00153869,P35,5629627
NB00153869,P36,5590052
NB00153869,P37,5892336
NB00153869,P38,5764142
NB00153869,P39,5653274
NB00153869,P40,5862385
NB00153869,P41,5980039
NB00153869,P42,5938170
NB00153869,P43,5884335
NB00153869,P44,6364880
NB00153869,P45,5924918
NB00153869,P46,5981056
NB00153869,P47,6005284
NB00153869,P48,5474930
NB00153869,Q01,6441771
NB00153869,Q02,5856780
NB00153869,Q03,5545833
NB00153869,Q04,5665748
NB00153869,Q05,5404526
NB00153869,Q06,5545031
NB00153869,Q07,5407549
NB00153869,Q08,5497703
NB00153869,Q09,5412145
NB00153869,Q10,5187315
NB00153869,Q11,5355076
NB00153869,Q12,5268489
NB00153869,Q13,5231489
NB00153869,Q14,5498260
NB00153869,Q15,5392480
NB00153869,Q16,5405922
NB00153869,Q17,5377784
NB00153869,Q18,5471798
NB00153869,Q19,5436531
NB00153869,Q20,5375841
NB00153869,Q21,5490718
NB00153869,Q22,5829950
NB00153869,Q23,5412753
NB00153869,Q24,5482783
NB00153869,Q25,5561502
NB00153869,Q26,5406474
NB00153869,Q27,5486048
NB00153869,Q28,5477782
NB00153869,Q29,5462345
NB00153869,Q30,5570719
NB00153869,Q31,5564904
NB00153869,Q32,5602905
NB00153869,Q33,5819395
NB00153869,Q34,5629253
NB00153869,Q35,5579564
NB00153869,Q36,5757763
NB00153869,Q37,5844542
NB00153869,Q38,5873192
NB00153869,Q39,5712135
NB00153869,Q40,5804123
NB00153869,Q41,6147075
NB00153869,Q42,6034159
NB00153869,Q43,5792149
NB00153869,Q44,6358555
NB00153869,Q45,178731
NB00153869,Q46,156027
NB00153869,Q47,150473
NB00153869,Q48,157989
NB00153869,R01,5572234
NB00153869,R02,5706594
NB00153869,R03,5688209
NB00153869,R04,5754444
NB00153869,R05,5579708
NB00153869,R06,5655634
NB00153869,R07,5599826
NB00153869,R08,5549082
NB00153869,R09,5808289
NB00153869,R10,5566153
NB00153869,R11,5577656
NB00153869,R12,5704834
NB00153869,R13,5603532
NB00153869,R14,5721489
NB00153869,R15,5595578
NB00153869,R16,5543185
NB00153869,R17,5577435
NB00153869,R18,5527962
NB00153869,R19,5593377
NB00153869,R20,5611420
NB00153869,R21,5562122
NB00153869,R22,5478304
NB00153869,R23,5826085
NB00153869,R24,5180584
NB00153869,R25,5647512
NB00153869,R26,5827807
NB00153869,R27,5685697
NB00153869,R28,5219578
NB00153869,R29,5823759
NB00153869,R30,5822340
NB00153869,R31,5707892
NB00153869,R32,5795340
NB00153869,R33,5899509
NB00153869,R34,5623055
NB00153869,R35,5826382
NB00153869,R36,5631426
NB00153869,R37,6103001
NB00153869,R38,5906618
NB00153869,R39,6018186
NB00153869,R40,6099554
NB00153869,R41,6120773
NB00153869,R42,6060886
NB00153869,R43,6147307
NB00153869,R44,6071494
NB00153869,R45,158935
NB00153869,R46,158768
NB00153869,R47,160393
NB00153869,R48,156135
NB00153869,S01,5621604
NB00153869,S02,5581391
NB00153869,S03,5560972
NB00153869,S04,5483879
NB00153869,S05,5370307
NB00153869,S06,5439351
NB00153869,S07,5345600
NB00153869,S08,5099711
NB00153869,S09,5357053
NB00153869,S10,5257192
NB00153869,S11,5405888
NB00153869,S12,5069616
NB00153869,S13,5394284
NB00153869,S14,5391764
NB00153869,S15,5295679
NB00153869,S16,5209468
NB00153869,S17,5415678
NB00153869,S18,5310997
NB00153869,S19,5059411
NB00153869,S20,5210267
NB00153869,S21,5346463
NB00153869,S22,6016483
NB00153869,S23,5527244
NB00153869,S24,5139802
NB00153869,S25,5466912
NB00153869,S26,5465896
NB00153869,S27,5107278
NB00153869,S28,5487990
NB00153869,S29,5394398
NB00153869,S30,5610037
NB00153869,S31,5606600
NB00153869,S32,5522460
NB00153869,S33,5350540
NB00153869,S34,5790560
NB00153869,S35,5663978
NB00153869,S36,5608084
NB00153869,S37,5775172
NB00153869,S38,5780536
NB00153869,S39,5740618
NB00153869,S40,5750434
NB00153869,S41,5985955
NB00153869,S42,5991515
NB00153869,S43,5889344
NB00153869,S44,6025986
NB00153869,S45,157154
NB00153869,S46,153292
NB00153869,S47,151415
NB00153869,S48,154741
NB00153869,T01,5638902
NB00153869,T02,5814172
NB00153869,T03,5660632
NB00153869,T04,5805379
NB00153869,T05,5844236
NB00153869,T06,5555999
NB00153869,T07,5682847
NB00153869,T08,5468020
NB00153869,T09,5523343
NB00153869,T10,5622414
NB00153869,T11,5470754
NB00153869,T12,5608956
NB00153869,T13,5612321
NB00153869,T14,5751359
NB00153869,T15,5747752
NB00153869,T16,5568001
NB00153869,T17,5614477
NB00153869,T18,5566844
NB00153869,T19,5515517
NB00153869,T20,5537302
NB00153869,T21,5512450
NB00153869,T22,5536610
NB00153869,T23,5591539
NB00153869,T24,5798549
NB00153869,T25,5522050
NB00153869,T26,5557965
NB00153869,T27,6987684
NB00153869,T28,5896592
NB00153869,T29,5678671
NB00153869,T30,5739321
NB00153869,T31,6000305
NB00153869,T32,5996907
NB00153869,T33,5937318
NB00153869,T34,5939242
NB00153869,T35,5859133
NB00153869,T36,5798175
NB00153869,T37,6087182
NB00153869,T38,6014903
NB00153869,T39,6080959
NB00153869,T40,6106591
NB00153869,T41,6133269
NB00153869,T42,5923288
NB00153869,T43,6071112
NB00153869,T44,6630890
NB00153869,T45,159519
NB00153869,T46,157181
NB00153869,T47,158756
NB00153869,T48,152463
NB00153869,U01,6705653
NB00153869,U02,5823168
NB00153869,U03,5538166
NB00153869,U04,5591492
NB00153869,U05,5436841
NB00153869,U06,5565779
NB00153869,U07,5385027
NB00153869,U08,5403647
NB00153869,U09,5238297
NB00153869,U10,5440457
NB00153869,U11,5399317
NB00153869,U12,5270518
NB00153869,U13,5219727
NB00153869,U14,5449232
NB00153869,U15,5317235
NB00153869,U16,5366548
NB00153869,U17,5438254
NB00153869,U18,7221713
NB00153869,U19,5434021
NB00153869,U20,5300149
NB00153869,U21,5367745
NB00153869,U22,5398625
NB00153869,U23,5269287
NB00153869,U24,5359877
NB00153869,U25,5314721
NB00153869,U26,5461585
NB00153869,U27,5594928
NB00153869,U28,5469678
NB00153869,U29,5709815
NB00153869,U30,5660204
NB00153869,U31,5753002
NB00153869,U32,5528167
NB00153869,U33,5668338
NB00153869,U34,5602206
NB00153869,U35,5743031
NB00153869,U36,5849750
NB00153869,U37,5678001
NB00153869,U38,5937486
NB00153869,U39,5554997
NB00153869,U40,5854398
NB00153869,U41,5874896
NB00153869,U42,5943402
NB00153869,U43,5985831
NB00153869,U44,5879958
NB00153869,U45,160471
NB00153869,U46,155153
NB00153869,U47,153902
NB00153869,U48,151991
NB00153869,V01,5642997
NB00153869,V02,5741446
NB00153869,V03,5662121
NB00153869,V04,5801793
NB00153869,V05,5564452
NB00153869,V06,6405227
NB00153869,V07,5562170
NB00153869,V08,5446602
NB00153869,V09,5519830
NB00153869,V10,6123058
NB00153869,V11,5640605
NB00153869,V12,5626308
NB00153869,V13,5573564
NB00153869,V14,5659757
NB00153869,V15,5645407
NB00153869,V16,5541713
NB00153869,V17,5625711
NB00153869,V18,12669787
NB00153869,V19,5600727
NB00153869,V20,5609223
NB00153869,V21,5449132
NB00153869,V22,5549365
NB00153869,V23,5613269
NB00153869,V24,5576391
NB00153869,V25,5599435
NB00153869,V26,5644015
NB00153869,V27,5809304
NB00153869,V28,5607482
NB00153869,V29,5765372
NB00153869,V30,5870770
NB00153869,V31,5742916
NB00153869,V32,5939583
NB00153869,V33,5858183
NB00153869,V34,5905685
NB00153869,V35,5902334
NB00153869,V36,5768120
NB00153869,V37,6065196
NB00153869,V38,6535283
NB00153869,V39,6069859
NB00153869,V40,6031162
NB00153869,V41,6247232
NB00153869,V42,5924095
NB00153869,V43,6465677
NB00153869,V44,6041926
NB00153869,V45,153055
NB00153869,V46,157012
NB00153869,V47,160175
NB00153869,V48,152991
NB00153869,W01,5663241
NB00153869,W02,5591402
NB00153869,W03,5546408
NB00153869,W04,5552810
NB00153869,W05,6834219
NB00153869,W06,5400977
NB00153869,W07,5389589
NB00153869,W08,5270573
NB00153869,W09,6767706
NB00153869,W10,5134613
NB00153869,W11,5144247
NB00153869,W12,5305427
NB00153869,W13,5368449
NB00153869,W14,5136248
NB00153869,W15,5753536
NB00153869,W16,5316335
NB00153869,W17,5332474
NB00153869,W18,5391831
NB00153869,W19,5221535
NB00153869,W20,5227082
NB00153869,W21,5342943
NB00153869,W22,5154525
NB00153869,W23,5334258
NB00153869,W24,5287440
NB00153869,W25,5492827
NB00153869,W26,5467079
NB00153869,W27,5358708
NB00153869,W28,5479796
NB00153869,W29,5645890
NB00153869,W30,5448535
NB00153869,W31,5668979
NB00153869,W32,5530019
NB00153869,W33,5490065
NB00153869,W34,5795493
NB00153869,W35,5830615
NB00153869,W36,5636607
NB00153869,W37,5867489
NB00153869,W38,5749233
NB00153869,W39,5819870
NB00153869,W40,5647003
NB00153869,W41,5773040
NB00153869,W42,5786259
NB00153869,W43,5903495
NB00153869,W44,5842015
NB00153869,W45,155117
NB00153869,W46,154192
NB00153869,W47,152621
NB00153869,W48,153652
NB00153869,X01,5603195
NB00153869,X02,5760675
NB00153869,X03,5724819
NB00153869,X04,5835585
NB00153869,X05,5623266
NB00153869,X06,5513302
NB00153869,X07,5444145
NB00153869,X08,5627496
NB00153869,X09,5492218
NB00153869,X10,5545854
NB00153869,X11,5611480
NB00153869,X12,5492922
NB00153869,X13,5611185
NB00153869,X14,5646353
NB00153869,X15,5591513
NB00153869,X16,5785307
NB00153869,X17,5651746
NB00153869,X18,5520818
NB00153869,X19,5767785
NB00153869,X20,5510259
NB00153869,X21,5452764
NB00153869,X22,5467143
NB00153869,X23,5471944
NB00153869,X24,5496266
NB00153869,X25,5517263
NB00153869,X26,5817750
NB00153869,X27,10004104
NB00153869,X28,5765557
NB00153869,X29,5753006
NB00153869,X30,5750018
NB00153869,X31,5929711
NB00153869,X32,5841127
NB00153869,X33,5802786
NB00153869,X34,6151252
NB00153869,X35,5585386
NB00153869,X36,5833153
NB00153869,X37,5911159
NB00153869,X38,8721845
NB00153869,X39,5931097
NB00153869,X40,6108278
NB00153869,X41,6221075
NB00153869,X42,6124622
NB00153869,X43,6065740
NB00153869,X44,6031390
NB00153869,X45,157814
NB00153869,X46,156904
NB00153869,X47,162292
NB00153869,X48,155444
NB00153869,Y01,6257133
NB00153869,Y02,5899552
NB00153869,Y03,5745644
NB00153869,Y04,5757692
NB00153869,Y05,5531496
NB00153869,Y06,5645208
NB00153869,Y07,5516922
NB00153869,Y08,5540238
NB00153869,Y09,5380666
NB00153869,Y10,5447114
NB00153869,Y11,5488038
NB00153869,Y12,5461789
NB00153869,Y13,5715117
NB00153869,Y14,5593308
NB00153869,Y15,5549226
NB00153869,Y16,5500428
NB00153869,Y17,5470989
NB00153869,Y18,5558490
NB00153869,Y19,5708761
NB00153869,Y20,5551551
NB00153869,Y21,5367166
NB00153869,Y22,5433148
NB00153869,Y23,5576362
NB00153869,Y24,5599967
NB00153869,Y25,5080317
NB00153869,Y26,5588373
NB00153869,Y27,5763711
NB00153869,Y28,5593723
NB00153869,Y29,5632803
NB00153869,Y30,5851584
NB00153869,Y31,5639903
NB00153869,Y32,5752657
NB00153869,Y33,5528986
NB00153869,Y34,5987472
NB00153869,Y35,5779007
NB00153869,Y36,5917642
NB00153869,Y37,5924295
NB00153869,Y38,5948202
NB00153869,Y39,6015187
NB00153869,Y40,5949392
NB00153869,Y41,6108812
NB00153869,Y42,6250206
NB00153869,Y43,6043876
NB00153869,Y44,6112190
NB00153869,Y45,160272
NB00153869,Y46,157432
NB00153869,Y47,158417
NB00153869,Y48,157296
NB00153869,Z01,5749587
NB00153869,Z02,5889860
NB00153869,Z03,5893981
NB00153869,Z04,5903918
NB00153869,Z05,5728011
NB00153869,Z06,5676306
NB00153869,Z07,5761446
NB00153869,Z08,5715473
NB00153869,Z09,5493672
NB00153869,Z10,14325440
NB00153869,Z11,5623186
NB00153869,Z12,5799838
NB00153869,Z13,5817073
NB00153869,Z14,5863688
NB00153869,Z15,5728744
NB00153869,Z16,5689825
NB00153869,Z17,5724647
NB00153869,Z18,5822733
NB00153869,Z19,5758781
NB00153869,Z20,5775721
NB00153869,Z21,5713879
NB00153869,Z22,5764045
NB00153869,Z23,5686394
NB00153869,Z24,5773065
NB00153869,Z25,5636949
NB00153869,Z26,5941357
NB00153869,Z27,5920790
NB00153869,Z28,5777924
NB00153869,Z29,5926463
NB00153869,Z30,5970209
NB00153869,Z31,6127237
NB00153869,Z32,5770854
NB00153869,Z33,5874179
NB00153869,Z34,5897953
NB00153869,Z35,5808034
NB00153869,Z36,5834386
NB00153869,Z37,5899361
NB00153869,Z38,5924990
NB00153869,Z39,6312489
NB00153869,Z40,6141320
NB00153869,Z41,6254846
NB00153869,Z42,6334038
NB00153869,Z43,13206269
NB00153869,Z44,6149011
NB00153869,Z45,162539
NB00153869,Z46,161164
NB00153869,Z47,158229
NB00153869,Z48,162775
NB00153869,AA01,5714057
NB00153869,AA02,5550090
NB00153869,AA03,5665339
NB00153869,AA04,5599208
NB00153869,AA05,5529423
NB00153869,AA06,5622083
NB00153869,AA07,5996169
NB00153869,AA08,5450441
NB00153869,AA09,5252987
NB00153869,AA10,5426981
NB00153869,AA11,5428272
NB00153869,AA12,5139378
NB00153869,AA13,5297378
NB00153869,AA14,5682390
NB00153869,AA15,5449893
NB00153869,AA16,5483148
NB00153869,AA17,5488245
NB00153869,AA18,5583509
NB00153869,AA19,5553644
NB00153869,AA20,5485037
NB00153869,AA21,5370539
NB00153869,AA22,5482715
NB00153869,AA23,5275295
NB00153869,AA24,5468834
NB00153869,AA25,5470999
NB00153869,AA26,5765510
NB00153869,AA27,5566885
NB00153869,AA28,5490335
NB00153869,AA29,5617838
NB00153869,AA30,5686967
NB00153869,AA31,5738758
NB00153869,AA32,5576845
NB00153869,AA33,5822495
NB00153869,AA34,5827296
NB00153869,AA35,5942860
NB00153869,AA36,8286233
NB00153869,AA37,5876389
NB00153869,AA38,6206989
NB00153869,AA39,5620285
NB00153869,AA40,5906971
NB00153869,AA41,5935164
NB00153869,AA42,6002597
NB00153869,AA43,6157915
NB00153869,AA44,5952469
NB00153869,AA45,161961
NB00153869,AA46,155536
NB00153869,AA47,156402
NB00153869,AA48,160533
NB00153869,AB01,5649748
NB00153869,AB02,5738484
NB00153869,AB03,5773903
NB00153869,AB04,5767081
NB00153869,AB05,5913115
NB00153869,AB06,5764441
NB00153869,AB07,5623912
NB00153869,AB08,5950408
NB00153869,AB09,5473238
NB00153869,AB10,5590897
NB00153869,AB11,5718399
NB00153869,AB12,5615262
NB00153869,AB13,5832962
NB00153869,AB14,5745846
NB00153869,AB15,5619213
NB00153869,AB16,5762310
NB00153869,AB17,5739198
NB00153869,AB18,5654618
NB00153869,AB19,5723325
NB00153869,AB20,5734595
NB00153869,AB21,5643665
NB00153869,AB22,5717798
NB00153869,AB23,5631992
NB00153869,AB24,5675873
NB00153869,AB25,5796522
NB00153869,AB26,5822258
NB00153869,AB27,5921428
NB00153869,AB28,5897040
NB00153869,AB29,6927662
NB00153869,AB30,6004553
NB00153869,AB31,5907521
NB00153869,AB32,5849379
NB00153869,AB33,1924880
NB00153869,AB34,5857808
NB00153869,AB35,6140540
NB00153869,AB36,6361331
NB00153869,AB37,5917229
NB00153869,AB38,6118607
NB00153869,AB39,6144912
NB00153869,AB40,6235998
NB00153869,AB41,6184334
NB00153869,AB42,6222229
NB00153869,AB43,6173097
NB00153869,AB44,6185666
NB00153869,AB45,160870
NB00153869,AB46,162245
NB00153869,AB47,157299
NB00153869,AB48,159920
NB00153869,AC01,6539614
NB00153869,AC02,5786219
NB00153869,AC03,5506031
NB00153869,AC04,5540382
NB00153869,AC05,5231368
NB00153869,AC06,5527393
NB00153869,AC07,5323387
NB00153869,AC08,5247302
NB00153869,AC09,5244892
NB00153869,AC10,5373739
NB00153869,AC11,5215525
NB00153869,AC12,5228118
NB00153869,AC13,5143424
NB00153869,AC14,5369305
NB00153869,AC15,5272793
NB00153869,AC16,5334409
NB00153869,AC17,6636938
NB00153869,AC18,5500209
NB00153869,AC19,5352277
NB00153869,AC20,5356458
NB00153869,AC21,5094387
NB00153869,AC22,5156589
NB00153869,AC23,5196828
NB00153869,AC24,5170465
NB00153869,AC25,5191197
NB00153869,AC26,5429846
NB00153869,AC27,5354814
NB00153869,AC28,5412478
NB00153869,AC29,5577576
NB00153869,AC30,5254242
NB00153869,AC31,5448213
NB00153869,AC32,5489946
NB00153869,AC33,5190425
NB00153869,AC34,5642413
NB00153869,AC35,5596621
NB00153869,AC36,5648959
NB00153869,AC37,5785754
NB00153869,AC38,5739996
NB00153869,AC39,5701346
NB00153869,AC40,5655603
NB00153869,AC41,5570533
NB00153869,AC42,5888501
NB00153869,AC43,5758421
NB00153869,AC44,5667960
NB00153869,AC45,155230
NB00153869,AC46,148252
NB00153869,AC47,150301
NB00153869,AC48,153064
NB00153869,AD01,5464244
NB00153869,AD02,5593759
NB00153869,AD03,5685663
NB00153869,AD04,5721617
NB00153869,AD05,5382391
NB00153869,AD06,5498779
NB00153869,AD07,5386919
NB00153869,AD08,5558971
NB00153869,AD09,5234884
NB00153869,AD10,5449927
NB00153869,AD11,5571650
NB00153869,AD12,5781954
NB00153869,AD13,5501560
NB00153869,AD14,5624148
NB00153869,AD15,5545264
NB00153869,AD16,5556732
NB00153869,AD17,5435419
NB00153869,AD18,5478595
NB00153869,AD19,5576399
NB00153869,AD20,5498395
NB00153869,AD21,5329205
NB00153869,AD22,5508580
NB00153869,AD23,5543143
NB00153869,AD24,5508608
NB00153869,AD25,5826048
NB00153869,AD26,5568780
NB00153869,AD27,5573331
NB00153869,AD28,6425259
NB00153869,AD29,5655593
NB00153869,AD30,5555009
NB00153869,AD31,5737077
NB00153869,AD32,5689260
NB00153869,AD33,5702351
NB00153869,AD34,5792841
NB00153869,AD35,5875162
NB00153869,AD36,5802597
NB00153869,AD37,5911270
NB00153869,AD38,5671279
NB00153869,AD39,13479453
NB00153869,AD40,5852061
NB00153869,AD41,5840030
NB00153869,AD42,6176792
NB00153869,AD43,6199045
NB00153869,AD44,6015433
NB00153869,AD45,154254
NB00153869,AD46,159057
NB00153869,AD47,154069
NB00153869,AD48,153781
NB00153869,AE01,5321369
NB00153869,AE02,5365632
NB00153869,AE03,5326879
NB00153869,AE04,5264392
NB00153869,AE05,5113906
NB00153869,AE06,5041159
NB00153869,AE07,5210359
NB00153869,AE08,5108629
NB00153869,AE09,5182645
NB00153869,AE10,5041582
NB00153869,AE11,5250271
NB00153869,AE12,5166439
NB00153869,AE13,7453585
NB00153869,AE14,5140096
NB00153869,AE15,5160333
NB00153869,AE16,5101586
NB00153869,AE17,5092173
NB00153869,AE18,5150354
NB00153869,AE19,5295783
NB00153869,AE20,5142438
NB00153869,AE21,5124506
NB00153869,AE22,5092621
NB00153869,AE23,5217751
NB00153869,AE24,5137143
NB00153869,AE25,5094061
NB00153869,AE26,5189764
NB00153869,AE27,5197561
NB00153869,AE28,5258212
NB00153869,AE29,5457534
NB00153869,AE30,5714680
NB00153869,AE31,5442262
NB00153869,AE32,5252180
NB00153869,AE33,5337274
NB00153869,AE34,5447717
NB00153869,AE35,5662591
NB00153869,AE36,5407560
NB00153869,AE37,5444265
NB00153869,AE38,5498553
NB00153869,AE39,5324625
NB00153869,AE40,5428234
NB00153869,AE41,5707128
NB00153869,AE42,5518002
NB00153869,AE43,5689206
NB00153869,AE44,5623586
NB00153869,AE45,151417
NB00153869,AE46,149840
NB00153869,AE47,147786
NB00153869,AE48,150056
NB00153869,AF01,5246153
NB00153869,AF02,5353260
NB00153869,AF03,5418568
NB00153869,AF04,5437577
NB00153869,AF05,4999384
NB00153869,AF06,5379365
NB00153869,AF07,5100357
NB00153869,AF08,5140885
NB00153869,AF09,5095836
NB00153869,AF10,5854371
NB00153869,AF11,5431601
NB00153869,AF12,5269780
NB00153869,AF13,5230012
NB00153869,AF14,5324580
NB00153869,AF15,5271405
NB00153869,AF16,5250603
NB00153869,AF17,5211794
NB00153869,AF18,5321614
NB00153869,AF19,5330377
NB00153869,AF20,5088724
NB00153869,AF21,5260496
NB00153869,AF22,5262308
NB00153869,AF23,5386590
NB00153869,AF24,5436959
NB00153869,AF25,5327075
NB00153869,AF26,5368184
NB00153869,AF27,5622660
NB00153869,AF28,5407569
NB00153869,AF29,5429848
NB00153869,AF30,5317126
NB00153869,AF31,5404378
NB00153869,AF32,5346608
NB00153869,AF33,5333525
NB00153869,AF34,5333227
NB00153869,AF35,5487539
NB00153869,AF36,5490749
NB00153869,AF37,5647901
NB00153869,AF38,5784888
NB00153869,AF39,5762856
NB00153869,AF40,5566611
NB00153869,AF41,5735701
NB00153869,AF42,5795512
NB00153869,AF43,5744260
NB00153869,AF44,5742112
NB00153869,AF45,154762
NB00153869,AF46,151821
NB00153869,AF47,156043
NB00153869,AF48,157025
